season,player,position,age,team,games,player_efficiency_rating,points,rebounds,assists,steals,blocks
2012,Rudy Gay,SF,25,MEM,65,17.8,1232,417,147,95,55
2012,Russell Westbrook,PG,23,OKC,66,22.9,1558,301,362,112,21
2012,Ryan Anderson,PF,23,ORL,61,21.2,980,471,54,50,26
2012,Ryan Gomes,SF,29,LAC,32,4.4,74,61,12,16,0
2012,Ryan Hollins,C,27,CLE,24,7,89,56,6,4,12
2012,Ryan Hollins,C,27,BOS,15,6.8,42,26,3,1,5
2012,Ryan Reid,PF,25,OKC,5,17.6,8,2,0,0,0
2012,Sam Young,SF,26,MEM,21,10.6,74,41,9,11,2
2012,Sam Young,SF,26,PHI,14,8.2,40,21,6,6,4
2012,Samardo Samuels,C,23,CLE,54,11.1,292,180,20,20,20
2012,Samuel Dalembert,C,30,HOU,65,16.9,490,456,33,37,111
2012,Sasha Pavlovic,SF,28,BOS,45,6.7,120,72,18,20,15
2012,Sean Williams,C,25,DAL,8,18.8,29,13,2,1,5
2012,Sean Williams,C,25,BOS,3,18.6,11,12,3,3,3
2012,Sebastian Telfair,PG,26,PHO,60,13.2,368,91,138,41,12
2012,Semih Erden,C,25,CLE,28,9.9,99,72,9,10,5
2012,Serge Ibaka,PF,22,OKC,66,19,603,498,28,33,241
2012,Shane Battier,SF,33,MIA,65,9.7,311,156,82,64,33
2012,Shannon Brown,SG,26,PHO,59,13.6,650,157,69,44,15
2012,Shaun Livingston,SG,26,MIL,58,11,318,123,122,27,20
2012,Shawn Marion,SF,33,DAL,63,15,670,465,132,67,36
2012,Shawne Williams,SF,25,NJN,25,4.9,113,68,16,10,11
2012,Shelden Williams,C,28,NJN,58,11.9,268,350,35,47,39
2012,Shelvin Mack,PG,21,WAS,64,11.9,230,92,131,28,2
2012,Solomon Alabi,C,23,TOR,14,14.2,33,47,3,2,9
2012,Solomon Jones,PF,27,LAC,10,5.3,6,17,2,4,5
2012,Solomon Jones,C,27,NOH,11,11,61,41,7,5,6
2012,Spencer Hawes,C,23,PHI,37,18.1,355,270,98,16,48
2012,Stephen Curry,PG,23,GSW,26,21.2,383,88,138,39,8
2012,Stephen Jackson,SF,33,MIL,26,8.9,274,82,77,26,6
2012,Stephen Jackson,SF,33,SAS,21,13.1,187,81,41,28,7
2012,Steve Blake,PG,31,LAL,53,8.5,276,85,175,39,2
2012,Steve Nash,PG,37,PHO,62,20.3,772,186,664,38,8
2012,Steve Novak,PF,28,NYK,54,15.9,477,104,12,16,9
2012,Sundiata Gaines,SG,25,NJN,57,15,291,108,126,55,2
2012,T.J. Ford,PG,28,SAS,14,11,51,18,45,9,2
2012,Taj Gibson,PF,26,CHI,63,16.9,484,332,47,27,81
2012,Tayshaun Prince,SF,31,DET,63,12.8,798,281,153,27,32
2012,Terrel Harris,SG,24,MIA,22,6.7,80,51,26,9,2
2012,Terrence Williams,SG,24,HOU,12,6.2,54,28,10,4,1
2012,Terrence Williams,SG,24,SAC,18,16.5,159,74,55,16,6
2012,Thabo Sefolosha,SG,27,OKC,42,9.8,203,128,47,37,17
2012,Thaddeus Young,PF,23,PHI,63,18.9,808,325,74,64,41
2012,Tiago Splitter,C,27,SAS,59,20.5,549,306,65,21,47
2012,Tim Duncan,C,35,SAS,58,22.5,895,520,132,38,88
2012,Timofey Mozgov,C,25,DEN,44,13.2,239,179,22,15,42
2012,Tobias Harris,SF,19,MIL,42,14.2,208,101,22,13,7
2012,Toney Douglas,PG,25,NYK,38,7.1,237,72,77,29,1
2012,Tony Allen,SG,30,MEM,58,15.7,568,233,79,104,33
2012,Tony Battie,C,35,PHI,27,7.3,42,67,16,4,6
2012,Tony Parker,PG,29,SAS,60,22,1095,171,463,57,5
2012,Tracy McGrady,SF,32,ATL,52,13.6,273,154,110,16,15
2012,Travis Leslie,SG,21,LAC,10,14.6,14,9,5,2,2
2012,Travis Outlaw,SF,27,SAC,39,9.6,167,61,16,19,21
2012,Trevor Ariza,SF,26,NOH,41,14.2,444,215,135,69,25
2012,Trevor Booker,PF,24,WAS,50,15.4,419,325,40,48,43
2012,Trey Johnson,SG,27,NOH,11,11.8,21,12,4,1,0
2012,Trey Thompkins,C,21,LAC,24,12,57,24,3,3,3
2012,Tristan Thompson,PF,20,CLE,60,13.3,494,389,27,27,62
2012,Troy Murphy,PF,31,LAL,59,9,188,191,51,15,16
2012,Ty Lawson,PG,24,DEN,61,19.4,999,227,401,82,6
2012,Tyler Hansbrough,PF,26,IND,66,14.7,614,290,30,54,9
2012,Tyler Honeycutt,SF,21,SAC,15,10.4,20,14,7,4,3
2012,Tyreke Evans,SG,22,SAC,63,16.4,1037,289,283,84,29
2012,Tyrus Thomas,PF,25,CHA,54,9,304,200,35,36,60
2012,Tyson Chandler,C,29,NYK,62,18.7,699,612,56,56,89
2012,Udonis Haslem,PF,31,MIA,64,10.9,385,470,42,35,24
2012,Vernon Macklin,C,25,DET,23,18.2,46,34,5,4,4
2012,Vince Carter,SG,35,DAL,61,13.6,615,205,139,56,25
2012,Vladimir Radmanovic,SF,31,ATL,49,11.7,220,143,54,21,15
2012,Von Wafer,SG,26,ORL,33,11.4,194,45,29,10,3
2012,Walker Russell,PG,29,DET,28,7.2,84,26,58,18,1
2012,Wayne Ellington,SG,24,MIN,51,9.4,311,99,33,26,10
2012,Wesley Johnson,SF,24,MIN,65,8,393,177,59,35,48
2012,Wesley Matthews,SG,25,POR,66,14.1,904,224,113,96,15
2012,Will Bynum,PG,29,DET,36,10,204,56,66,23,3
2012,Willie Green,SG,30,ATL,53,13.9,404,80,40,23,6
2012,Wilson Chandler,SF,24,DEN,8,9,75,41,17,6,6
2012,Xavier Henry,SG,20,NOH,45,9.2,239,106,35,26,8
2012,Xavier Silas,SG,24,PHI,2,0.1,11,4,3,0,0
2012,Yi Jianlian,PF,24,DAL,30,10.4,79,49,5,7,8
2012,Zach Randolph,PF,30,MEM,28,17.9,324,225,48,21,4
2012,Zaza Pachulia,C,27,ATL,58,14,455,457,79,55,29
2011,A.J. Price,PG,24,IND,50,10.7,323,72,111,29,1
2011,Aaron Brooks,PG,26,HOU,34,11.7,394,51,129,21,2
2011,Aaron Brooks,PG,26,PHO,25,15.6,240,27,104,13,1
2011,Aaron Gray,C,26,NOH,41,11,129,171,16,11,12
2011,Acie Law,PG,26,MEM,11,0.4,12,11,14,4,0
2011,Acie Law,PG,26,GSW,40,11.3,203,52,70,28,0
2011,Al Harrington,PF,30,DEN,73,12.3,765,332,101,39,10
2011,Al Horford,C,24,ATL,77,20.7,1178,718,266,59,80
2011,Al Jefferson,C,26,UTA,82,20.1,1528,794,149,46,153
2011,Al Thornton,SF,27,WAS,49,11.8,393,156,51,28,9
2011,Al Thornton,PF,27,GSW,22,11.3,131,57,11,7,3
2011,Al-Farouq Aminu,SF,20,LAC,81,9.6,457,267,60,59,25
2011,Alexis Ajinca,C,22,DAL,10,12.8,29,17,2,3,5
2011,Alexis Ajinca,C,22,TOR,24,12,114,61,8,8,14
2011,Alonzo Gee,SG,23,SAS,5,-2.1,2,3,0,0,2
2011,Alonzo Gee,SG,23,WAS,11,9.9,32,22,5,7,0
2011,Alonzo Gee,SG,23,CLE,40,11.1,297,157,33,33,16
2011,Amar'e Stoudemire,C,28,NYK,78,22.7,1971,636,202,71,150
2011,Amir Johnson,PF,23,TOR,72,17.6,688,461,81,53,88
2011,Anderson Varejao,C,28,CLE,31,15.2,282,301,45,27,38
2011,Andray Blatche,PF,24,WAS,64,16.9,1076,526,144,98,51
2011,Andre Iguodala,SF,27,PHI,67,17.2,945,387,422,101,38
2011,Andre Miller,PG,34,POR,81,17.8,1029,302,566,114,12
2011,Andrea Bargnani,C,25,TOR,66,16.4,1414,343,119,34,46
2011,Andrei Kirilenko,SF,29,UTA,64,16.6,750,327,192,81,74
2011,Andres Nocioni,SF,31,PHI,54,10.1,327,169,45,14,15
2011,Andrew Bogut,C,26,MIL,65,16.7,830,720,131,47,168
2011,Andrew Bynum,C,23,LAL,54,21.1,612,508,73,19,106
2011,Andris Biedrins,C,24,GSW,59,12.1,294,426,60,52,52
2011,Andy Rautins,SG,24,NYK,5,-1.2,8,1,3,1,0
2011,Antawn Jamison,PF,34,CLE,56,16.8,1010,375,93,50,30
2011,Anthony Carter,PG,35,DEN,14,5.4,26,12,26,9,1
2011,Anthony Carter,PG,35,NYK,19,11.1,84,39,43,18,5
2011,Anthony Morrow,SG,25,NJN,58,12.1,764,172,68,19,7
2011,Anthony Parker,SF,35,CLE,72,10.5,600,218,218,67,10
2011,Anthony Randolph,PF,21,NYK,17,7.6,35,40,7,4,8
2011,Anthony Randolph,C,21,MIN,23,18.5,270,120,26,18,16
2011,Anthony Tolliver,SF,25,MIN,65,13.3,434,295,82,28,28
2011,Antoine Wright,SG,26,SAC,7,-4.8,2,3,0,1,0
2011,Antonio Daniels,PG,35,PHI,4,6.7,6,5,2,0,0
2011,Antonio McDyess,PF,36,SAS,73,12.8,390,395,84,36,39
2011,Armon Johnson,PG,21,POR,38,9.3,110,36,45,5,1
2011,Arron Afflalo,SG,25,DEN,69,13.6,867,251,168,34,31
2011,Austin Daye,SF,22,DET,72,13,537,274,78,39,39
2011,Avery Bradley,PG,20,BOS,31,2.2,52,17,12,9,0
2011,Baron Davis,PG,31,LAC,43,16.3,552,120,299,62,22
2011,Baron Davis,PG,31,CLE,15,19.3,208,36,92,16,6
2011,Ben Gordon,SG,27,DET,82,12.4,921,195,171,48,16
2011,Ben Uzoh,PG,22,NJN,42,14.7,158,61,69,13,8
2011,Ben Wallace,C,36,DET,54,12.3,154,350,72,54,54
2011,Beno Udrih,PG,28,SAC,79,15.7,1086,265,386,94,9
2011,Blake Griffin,PF,21,LAC,82,21.9,1845,989,312,63,45
2011,Bobby Simmons,SF,30,SAS,2,-5.5,0,0,2,0,0
2011,Boris Diaw,PF,28,CHA,82,13.9,924,414,337,74,46
2011,Brad Miller,C,34,HOU,60,16.3,382,222,145,28,21
2011,Brandan Wright,PF,23,GSW,21,16.2,83,41,5,3,10
2011,Brandan Wright,PF,23,NJN,16,15.5,58,48,7,8,7
2011,Brandon Bass,PF,25,ORL,76,15.9,854,424,57,27,52
2011,Brandon Jennings,PG,21,MIL,63,15.6,1019,234,305,95,21
2011,Brandon Roy,SG,26,POR,47,13.9,573,121,129,37,12
2011,Brandon Rush,SG,25,IND,67,10.6,607,217,62,41,35
2011,Brendan Haywood,C,31,DAL,72,11.7,320,376,19,16,74
2011,Brian Cardinal,SF,33,DAL,56,9.7,145,59,40,24,7
2011,Brian Cook,PF,30,LAC,40,11.6,193,96,15,12,11
2011,Brian Scalabrine,PF,32,CHI,18,6.5,20,8,6,3,4
2011,Brian Skinner,C,34,MIL,2,0,0,0,0,0,0
2011,Brook Lopez,C,22,NJN,82,19.3,1673,488,129,47,120
2011,Byron Mullens,PF,21,OKC,13,3.5,25,24,0,2,3
2011,C.J. Miles,SF,23,UTA,78,14.4,1000,255,135,74,38
2011,C.J. Watson,PG,26,CHI,82,12.8,405,94,186,55,11
2011,Carl Landry,PF,27,SAC,53,14.7,631,253,50,30,20
2011,Carl Landry,PF,27,NOH,23,15.2,272,94,13,10,12
2011,Carlos Arroyo,PG,31,MIA,49,9.5,274,80,100,14,1
2011,Carlos Arroyo,PG,31,BOS,15,6.7,36,23,25,7,0
2011,Carlos Boozer,C,29,CHI,59,18.8,1033,565,145,45,18
2011,Carlos Delfino,SF,28,MIL,49,13.1,565,200,112,76,8
2011,Carmelo Anthony,SF,26,DEN,50,21.2,1259,382,140,43,31
2011,Carmelo Anthony,SF,26,NYK,27,22.8,711,181,81,25,15
2011,Caron Butler,SF,30,DAL,29,14.2,436,118,46,28,8
2011,Cartier Martin,SF,26,WAS,52,11.7,209,74,18,18,6
2011,Channing Frye,PF,27,PHO,77,12.8,976,513,96,46,79
2011,Charlie Bell,SG,31,GSW,19,4.7,32,18,13,6,1
2011,Charlie Villanueva,PF,26,DET,76,15.9,840,295,48,42,42
2011,Chase Budinger,SF,22,HOU,78,14.2,765,281,127,41,18
2011,Chauncey Billups,PG,34,DEN,51,18.6,840,125,271,52,12
2011,Chauncey Billups,PG,34,NYK,21,19.1,368,65,116,19,2
2011,Chris Andersen,C,32,DEN,45,19,250,219,20,23,58
2011,Chris Bosh,PF,26,MIA,77,19.4,1438,641,144,59,49
2011,Chris Douglas-Roberts,SF,24,MIL,44,11.5,323,88,50,29,13
2011,Chris Duhon,PG,28,ORL,51,5.6,125,52,118,16,2
2011,Chris Johnson,C,25,POR,10,10.3,27,27,2,3,6
2011,Chris Johnson,C,25,BOS,4,9.9,6,5,1,0,3
2011,Chris Kaman,C,28,LAC,32,15.7,397,225,46,16,48
2011,Chris Paul,PG,25,NOH,80,23.7,1268,327,782,188,5
2011,Chris Quinn,PG,27,SAS,41,7.5,81,25,42,5,1
2011,Chris Wilcox,PF,28,DET,57,18,424,271,43,29,17
2011,Christian Eyenga,SF,21,CLE,44,9,303,123,35,34,28
2011,Chuck Hayes,C,27,HOU,74,16.2,582,599,202,79,49
2011,Cole Aldrich,C,22,OKC,18,7,18,35,4,5,7
2011,Corey Brewer,SF,24,MIN,56,10.3,483,152,77,89,14
2011,Corey Brewer,SG,24,DAL,13,17.6,69,23,12,11,2
2011,Corey Maggette,SF,31,MIL,67,15.8,805,241,84,21,5
2011,Courtney Lee,SG,25,HOU,81,12.6,672,209,100,58,18
2011,Craig Brackins,PF,23,PHI,3,0.1,8,4,1,1,0
2011,Craig Smith,PF,27,LAC,48,15.4,258,117,31,16,7
2011,D.J. Augustin,PG,23,CHA,82,15.9,1178,225,498,54,3
2011,D.J. White,PF,24,OKC,23,10.1,65,52,4,6,8
2011,D.J. White,C,24,CHA,24,17.7,203,106,15,6,12
2011,Daequan Cook,SG,23,OKC,43,12.8,239,72,20,14,1
2011,Dahntay Jones,SG,30,IND,45,13.7,283,65,33,20,7
2011,DaJuan Summers,SF,23,DET,22,4.4,74,12,2,3,1
2011,Damien Wilkins,SF,31,ATL,52,11.4,180,90,41,27,9
2011,Damion James,SF,23,NJN,25,10.1,110,85,20,16,12
2011,Dan Gadzuric,C,32,GSW,28,10.2,79,86,11,10,18
2011,Dan Gadzuric,PF,32,NJN,14,9.1,39,49,3,3,11
2011,Daniel Gibson,SG,24,CLE,67,13.2,780,177,201,48,21
2011,Danilo Gallinari,PF,22,NYK,48,15.6,764,229,82,38,18
2011,Danilo Gallinari,SF,22,DEN,14,15.9,206,76,22,13,9
2011,Danny Granger,SF,27,IND,79,17.8,1622,425,203,89,62
2011,Danny Green,SG,23,SAS,8,13.2,41,15,2,2,1
2011,Dante Cunningham,PF,23,POR,56,9.5,284,189,30,39,32
2011,Dante Cunningham,PF,23,CHA,22,13.1,198,88,13,15,11
2011,Darius Songaila,C,32,PHI,10,1.2,16,10,2,0,0
2011,Darko Milicic,C,25,MIN,69,12.2,606,360,104,54,140
2011,Darnell Jackson,PF,25,SAC,59,12.3,187,94,14,12,3
2011,Darrell Arthur,PF,22,MEM,80,15.7,729,342,53,52,63
2011,Darren Collison,PG,23,IND,79,15.6,1039,225,403,87,14
2011,David Andersen,PF,30,TOR,11,13.8,56,34,7,3,3
2011,David Andersen,PF,30,NOH,29,8.9,78,50,6,2,6
2011,David Lee,PF,27,GSW,73,17.8,1203,714,233,74,31
2011,David West,PF,30,NOH,70,20.4,1322,529,164,67,62
2011,DeAndre Jordan,C,22,LAC,80,14.8,566,575,42,41,142
2011,DeJuan Blair,PF,21,SAS,81,17.1,674,565,77,95,42
2011,Delonte West,PG,27,BOS,24,12.3,135,37,64,20,10
2011,DeMar DeRozan,SG,21,TOR,82,14.5,1410,315,148,85,31
2011,DeMarcus Cousins,C,20,SAC,81,14.6,1143,699,204,85,68
2011,DeMarre Carroll,PF,24,MEM,7,12.4,10,8,2,1,1
2011,DeMarre Carroll,PF,24,HOU,5,-4.5,0,0,2,0,0
2011,Derek Fisher,PG,36,LAL,82,8.9,558,152,224,99,8
2011,Deron Williams,PG,26,UTA,53,22.1,1129,205,514,64,12
2011,Deron Williams,PG,26,NJN,12,17,180,55,153,15,3
2011,Derrick Brown,SF,23,CHA,41,12.4,151,84,29,16,8
2011,Derrick Brown,SF,23,NYK,8,16,34,15,4,4,2
2011,Derrick Caracter,C,22,LAL,41,10,81,43,7,4,10
2011,Derrick Favors,PF,19,NJN,56,12.6,353,297,21,18,41
2011,Derrick Favors,PF,19,UTA,22,16.8,180,115,18,11,27
2011,Derrick Rose,PG,22,CHI,81,23.5,2026,330,623,85,51
2011,DeSagana Diop,C,29,CHA,16,5.4,20,40,7,4,15
2011,DeShawn Stevenson,SG,29,DAL,72,9.8,383,106,77,21,5
2011,Devin Ebanks,SG,21,LAL,20,19.4,62,27,2,4,5
2011,Devin Harris,PG,27,NJN,54,17.6,811,129,411,57,5
2011,Devin Harris,PG,27,UTA,17,15.7,268,40,92,13,2
2011,Dexter Pittman,C,22,MIA,2,-6.4,2,3,0,0,0
2011,Didier Ilunga-Mbenga,C,30,NOH,41,9.7,59,86,6,6,27
2011,Dirk Nowitzki,PF,32,DAL,73,23.4,1681,513,190,38,47
2011,Dominic McGuire,SF,25,CHA,52,10.4,174,199,43,10,33
2011,Dominique Jones,SG,22,DAL,18,10.6,42,25,19,5,3
2011,Donte Greene,SF,22,SAC,69,9.7,400,147,48,36,20
2011,Dorell Wright,SF,25,GSW,82,15,1344,431,242,124,63
2011,Drew Gooden,PF,29,MIL,35,15.9,396,238,47,21,18
2011,Dwight Howard,C,25,ORL,78,26.1,1784,1098,107,107,186
2011,Dwyane Wade,SG,29,MIA,76,25.6,1941,485,346,111,87
2011,Earl Barron,C,29,PHO,12,1.5,36,40,4,6,4
2011,Earl Barron,C,29,MIL,7,17.3,36,22,4,2,2
2011,Earl Barron,C,29,POR,2,3.8,7,14,3,0,0
2011,Earl Boykins,PG,34,MIL,57,17.6,408,55,141,38,3
2011,Earl Clark,SF,23,PHO,9,11.3,29,17,4,1,3
2011,Earl Clark,SF,23,ORL,33,9.9,134,84,5,7,15
2011,Earl Watson,PG,31,UTA,80,10.2,343,182,278,61,17
2011,Ed Davis,PF,21,TOR,65,15.8,501,462,40,39,67
2011,Eddie House,SG,32,MIA,56,11.9,362,92,62,32,3
2011,Eduardo Najera,PF,34,CHA,31,5.5,69,44,20,11,6
2011,Ekpe Udoh,C,23,GSW,58,9.7,236,181,40,22,86
2011,Elton Brand,PF,31,PHI,81,18.5,1217,676,120,92,106
2011,Emeka Okafor,C,28,NOH,72,16,745,684,42,40,127
2011,Eric Bledsoe,PG,21,LAC,81,10.8,543,223,289,92,26
2011,Eric Gordon,SG,22,LAC,56,18.5,1247,164,244,71,18
2011,Eric Maynor,PG,23,OKC,82,11.7,348,121,238,35,6
2011,Erick Dampier,C,35,MIA,51,9.7,128,177,22,14,47
2011,Ersan Ilyasova,PF,23,MIL,60,14.3,571,365,56,51,24
2011,Etan Thomas,C,32,ATL,13,15.1,32,23,2,1,4
2011,Eugene Jeter,PG,27,SAC,62,11.1,255,70,162,29,2
2011,Evan Turner,SG,22,PHI,78,10.8,565,306,159,49,14
2011,Fabricio Oberto,C,35,POR,5,0.8,7,7,0,0,0
2011,Francisco Elson,C,34,UTA,62,8.9,134,115,33,21,14
2011,Francisco Garcia,SF,29,SAC,58,13.5,560,133,71,51,49
2011,Gani Lawal,PF,22,PHO,1,-9.1,0,0,0,0,0
2011,Garret Siler,C,24,PHO,21,13.5,45,28,3,1,4
2011,Garrett Temple,SG,24,SAS,3,0.6,2,2,2,1,1
2011,Garrett Temple,SG,24,MIL,9,3.1,17,6,6,1,1
2011,Garrett Temple,PG,24,CHA,12,6.4,38,15,24,9,4
2011,Gary Forbes,SF,25,DEN,63,11.7,326,116,49,23,6
2011,Gary Neal,SG,26,SAS,80,13.1,783,196,96,27,4
2011,George Hill,PG,24,SAS,76,14.6,884,199,193,66,21
2011,Gerald Henderson,SG,23,CHA,68,13.2,653,207,101,50,32
2011,Gerald Wallace,SF,28,CHA,48,15,749,394,116,59,48
2011,Gerald Wallace,PF,28,POR,23,18.9,364,175,57,46,15
2011,Gilbert Arenas,PG,29,WAS,21,14,363,70,117,30,12
2011,Gilbert Arenas,PG,29,ORL,49,8.6,392,119,157,44,9
2011,Glen Davis,C,25,BOS,78,12.8,915,425,92,78,30
2011,Goran Dragic,PG,24,PHO,48,11.2,353,86,149,36,6
2011,Goran Dragic,PG,24,HOU,22,17.7,170,56,55,14,4
2011,Gordon Hayward,SF,20,UTA,72,10.7,388,139,81,30,19
2011,Grant Hill,SF,38,PHO,80,14.7,1056,338,200,64,35
2011,Greg Monroe,C,20,DET,80,18,751,601,105,93,45
2011,Greivis Vasquez,SG,24,MEM,70,9.4,249,73,151,22,4
2011,Hakim Warrick,PF,28,PHO,80,16.5,669,296,69,32,9
2011,Hamady N'Diaye,C,24,WAS,16,5.3,14,7,0,2,5
2011,Hamed Haddadi,C,25,MEM,31,19.7,75,68,5,2,13
2011,Hasheem Thabeet,C,23,MEM,45,4.9,53,75,4,9,15
2011,Hasheem Thabeet,C,23,HOU,2,-13.6,0,0,0,0,1
2011,Hassan Whiteside,C,21,SAC,1,-17.9,0,0,0,0,0
2011,Hedo Turkoglu,PF,31,PHO,25,13.1,237,100,58,18,14
2011,Hedo Turkoglu,SF,31,ORL,56,13.6,640,256,285,54,20
2011,Henry Walker,SG,23,NYK,61,11.3,298,122,34,21,6
2011,Hilton Armstrong,C,26,WAS,41,8.6,77,114,10,15,16
2011,Hilton Armstrong,C,26,ATL,12,10.1,15,17,4,3,5
2011,Ian Mahinmi,C,24,DAL,56,13.7,173,120,8,14,15
2011,Ike Diogu,PF,27,LAC,36,13.7,207,115,2,3,3
2011,Ime Udoka,SF,33,SAS,20,5.3,14,19,13,8,1
2011,Ish Smith,PG,22,HOU,28,8.8,74,42,64,13,2
2011,Ish Smith,PG,22,MEM,15,4.3,27,5,15,5,0
2011,J.J. Barea,PG,26,DAL,81,14.8,769,159,317,30,1
2011,J.J. Hickson,C,22,CLE,80,15.6,1105,695,91,48,54
2011,J.J. Redick,SG,26,ORL,59,12.8,593,113,102,29,3
2011,J.R. Smith,SF,25,DEN,79,16.4,969,322,175,92,16
2011,Jamaal Magloire,C,32,MIA,18,12.7,35,61,3,4,2
2011,Jamal Crawford,SG,30,ATL,76,14.2,1077,130,241,57,14
2011,Jamario Moon,SF,30,CLE,40,10.7,189,118,45,25,27
2011,Jamario Moon,SF,30,LAC,19,8.4,66,47,7,3,6
2011,Jameer Nelson,PG,28,ORL,76,15.4,997,226,456,75,3
2011,James Anderson,SF,21,SAS,26,8.5,94,23,18,3,6
2011,James Harden,SG,21,OKC,82,16.4,998,255,176,92,24
2011,James Johnson,SF,23,CHI,13,8.8,42,24,14,8,9
2011,James Johnson,SF,23,TOR,25,13.2,229,118,75,25,28
2011,James Jones,SF,30,MIA,81,11.1,475,160,43,29,19
2011,James Posey,SF,34,IND,49,7.5,240,147,34,24,6
2011,Jared Dudley,SF,25,PHO,82,15.6,867,318,108,87,20
2011,Jared Jeffries,PF,29,HOU,18,9.5,27,35,11,7,3
2011,Jared Jeffries,PF,29,NYK,24,7.6,47,81,25,24,14
2011,Jarrett Jack,PG,27,TOR,13,12.6,140,42,59,14,0
2011,Jarrett Jack,SG,27,NOH,70,14.6,595,131,183,40,6
2011,Jarron Collins,C,32,LAC,23,1.8,17,17,1,4,1
2011,Jarron Collins,C,32,POR,5,0,2,7,1,0,0
2011,Jason Collins,C,32,ATL,49,5.4,96,102,22,9,9
2011,Jason Kapono,SF,29,PHI,24,1.6,16,11,4,2,1
2011,Jason Kidd,PG,37,DAL,80,14.4,630,351,655,134,29
2011,Jason Maxiell,PF,27,DET,57,9.4,237,173,17,24,21
2011,Jason Richardson,SG,30,PHO,25,19.1,483,111,36,27,3
2011,Jason Richardson,SG,30,ORL,55,13.2,766,220,111,66,10
2011,Jason Smith,C,24,NOH,77,10.8,331,241,36,26,32
2011,Jason Terry,SG,33,DAL,82,15.9,1293,153,334,93,13
2011,Jason Thompson,PF,24,SAC,75,13.6,663,454,88,28,44
2011,Jason Williams,PG,35,ORL,16,8.5,33,22,24,8,0
2011,Jason Williams,PG,35,MEM,11,8.2,21,8,28,3,1
2011,JaVale McGee,C,23,WAS,79,17.4,798,634,38,41,193
2011,Jawad Williams,SF,27,CLE,26,4.8,104,48,22,9,3
2011,Jeff Adrien,PF,24,GSW,23,11.3,57,58,10,4,5
2011,Jeff Foster,C,34,IND,56,14.3,187,350,46,24,31
2011,Jeff Green,PF,24,OKC,49,12.9,744,274,89,40,21
2011,Jeff Green,SF,24,BOS,26,12.9,254,86,19,13,16
2011,Jeff Teague,PG,22,ATL,70,14.6,361,102,138,45,25
2011,Jeremy Evans,SF,23,UTA,49,18.8,178,97,24,17,17
2011,Jeremy Lin,PG,22,GSW,29,14.8,76,34,42,33,9
2011,Jermaine O'Neal,C,32,BOS,24,9.2,129,88,12,2,30
2011,Jermaine Taylor,SG,24,HOU,8,13.3,39,9,2,2,2
2011,Jermaine Taylor,SG,24,SAC,26,12,184,53,30,12,3
2011,Jerry Stackhouse,SG,36,MIA,7,6,12,7,3,0,2
2011,Jerryd Bayless,PG,22,NOH,11,7.2,50,15,28,2,1
2011,Jerryd Bayless,PG,22,TOR,60,14.9,601,150,238,36,4
2011,Joakim Noah,C,25,CHI,48,18.8,561,498,107,48,72
2011,Jodie Meeks,SG,23,PHI,74,12.6,774,171,78,63,4
2011,Joe Johnson,SG,29,ATL,72,16.4,1312,291,338,47,7
2011,Joe Smith,PF,35,NJN,4,-3.9,2,3,1,0,0
2011,Joe Smith,PF,35,LAL,12,2.1,6,18,3,0,4
2011,Joel Anthony,C,28,MIA,75,7.3,153,266,24,10,93
2011,Joel Przybilla,C,31,POR,31,7.2,55,121,13,5,14
2011,Joel Przybilla,C,31,CHA,5,0.3,9,24,0,0,1
2011,Joey Dorsey,C,27,TOR,43,14.2,135,190,27,24,17
2011,Joey Graham,SF,28,CLE,39,7.7,202,84,18,6,7
2011,Johan Petro,C,25,NJN,77,9.9,273,212,44,34,34
2011,John Lucas,PG,28,CHI,2,-0.1,2,0,1,0,0
2011,John Salmons,SG,31,MIL,73,12.8,1024,266,252,72,28
2011,John Wall,PG,20,WAS,69,15.8,1131,317,574,121,35
2011,Jon Brockman,C,23,MIL,63,9.6,136,184,18,14,3
2011,Jonny Flynn,PG,21,MIN,53,7.1,279,77,182,34,3
2011,Jordan Crawford,SG,22,ATL,16,7.6,67,28,15,3,0
2011,Jordan Crawford,SG,22,WAS,26,12.6,423,77,102,36,3
2011,Jordan Farmar,PG,24,NJN,73,14.1,701,173,368,62,6
2011,Jordan Hill,C,23,HOU,72,13,406,306,29,14,52
2011,Jose Calderon,PG,29,TOR,68,16.3,669,202,605,81,7
2011,Josh Childress,SG,27,PHO,54,13,272,155,42,33,23
2011,Josh Howard,SF,30,WAS,18,9.2,152,74,24,13,5
2011,Josh McRoberts,PF,23,IND,72,16,533,382,150,47,57
2011,Josh Powell,PF,28,ATL,54,8,224,135,22,5,5
2011,Josh Smith,PF,25,ATL,77,19.2,1274,657,255,99,120
2011,Jrue Holiday,PG,20,PHI,82,15.4,1145,332,531,120,29
2011,Julian Wright,SF,23,TOR,52,12.1,188,118,58,39,20
2011,Juwan Howard,PF,37,MIA,57,8.4,139,122,23,10,4
2011,Keith Bogans,SG,30,CHI,82,9,359,148,101,38,9
2011,Kendrick Perkins,C,26,BOS,12,10.2,87,97,10,2,10
2011,Kendrick Perkins,C,26,OKC,17,9.1,87,135,16,7,16
2011,Kenyon Martin,PF,33,DEN,48,14.1,414,297,109,43,35
2011,Kevin Durant,SF,22,OKC,78,23.6,2161,533,214,88,76
2011,Kevin Garnett,PF,34,BOS,71,20.6,1056,631,171,95,57
